1.0769,1.3049,-0.07435,0.29083
1.2114,1.8628,-0.018276,0.36561
1.2621,1.9469,0.050659,0.47372
-0.035642,-0.19673,0.094907,0.52273
-2.0094,-3.7578,0.0080215,0.41627
-1.6871,-3.3231,-0.062974,0.23111
-0.41468,-1.4231,-0.10474,0.12762
0.24476,-0.75335,-0.14251,0.059527
0.42183,-0.75616,-0.09216,0.027733
0.38213,-0.94907,-0.080982,-0.016321
0.29549,-1.0745,-0.089194,-0.08365
0.18535,-1.0707,-0.051659,-0.10816
-0.0042354,-1.0701,-0.053473,-0.19027
-0.072248,-0.95515,-0.080369,-0.21874
-0.13018,-0.70673,-0.039234,-0.26615
0.044112,-0.08661,-0.082042,-0.30734
0.55067,0.98134,-0.027906,-0.23693
1.0161,2.0631,-0.013808,-0.20825
1.0175,2.2033,0.044399,-0.097458
0.66014,1.6942,0.091664,0.028158
0.16645,0.88732,0.10706,0.072818
-0.20203,0.17769,0.090731,0.10985
-0.44619,-0.24448,0.10828,0.088217
-0.64878,-0.73223,0.042983,0.10848
-0.44497,-0.4881,0.033304,0.032818
-0.30479,-0.32848,0.026694,0.013013
-0.24115,-0.26391,-0.0035011,0.030734
-0.023596,0.060506,-0.014182,0.021767
0.079029,0.13953,0.004925,0.0042415
-0.06518,-0.07894,-0.0066867,0.017344
-0.024977,-0.0031352,-0.018514,0.026072
0.089068,0.11939,-0.0015513,0.0042646
-0.01337,-0.068635,0.0050206,0.009678
-0.066806,-0.16152,-0.022066,0.040833
0.068993,0.043203,0.0041277,-0.018395
-0.011306,-0.10784,0.012543,0.022196
-0.098562,-0.25622,-0.014015,-0.01526
2.2789,-3.3321,0.056932,-0.1337
1.226,-1.2503,0.14862,-0.20163
-1.2487,2.4437,0.12811,-0.17223
-2.1049,2.8113,0.042856,-0.044343
-2.2353,2.9451,-0.040805,0.11009
-3.2713,5.0977,-0.16688,0.26942
-1.28,1.3334,-0.3444,0.54476
1.1224,-4.0176,-0.28662,0.39039
0.061681,-3.4136,-0.26658,0.19376
